Generation,RBS,ORF,Terminator 
7872,5,29,24
7873,5,29,24
7874,4,29,24
7875,4,30,24
7876,4,29,24
7877,4,29,24
7878,4,29,24
7879,4,29,25
7880,4,29,25
7881,4,29,26
7882,4,29,26
7883,4,28,26
7884,3,28,26
7885,3,28,27
7886,3,27,27
7887,3,27,26
7888,3,27,26
7889,3,27,26
7890,3,26,26
7891,3,26,26
7892,3,25,26
7893,3,25,27
7894,3,26,27
7895,3,26,27
7896,3,26,27
7897,3,25,27
7898,3,25,27
7899,3,25,27
7900,3,25,27
7901,3,25,27
7902,3,26,27
7903,3,27,27
7904,3,27,27
7905,3,27,27
7906,3,27,27
7907,3,26,27
7908,3,26,27
7909,3,26,26
7910,3,26,26
7911,4,26,26
7912,4,26,25
7913,4,26,25
7914,4,25,25
7915,4,25,25
7916,4,24,25
7917,4,24,25
7918,4,24,25
7919,4,24,26
7920,4,24,27
7921,4,25,27
7922,4,24,27
7923,4,23,27
7924,4,22,27
7925,4,22,27
7926,4,22,27
7927,4,22,27
7928,4,22,27
7929,4,22,27
7930,4,22,27
7931,4,22,27
7932,4,22,26
7933,4,22,25
7934,4,21,25
7935,4,21,25
7936,4,20,25
7937,4,20,25
7938,4,20,25
7939,4,20,26
7940,4,20,26
7941,4,20,26
7942,4,20,26
7943,4,20,27
7944,4,20,27
7945,4,20,27
7946,4,20,27
7947,4,20,26
7948,4,19,26
7949,4,19,26
7950,4,19,26
7951,4,19,26
7952,4,20,26
7953,4,20,26
7954,4,20,26
7955,4,20,26
7956,4,20,27
7957,4,21,27
7958,4,21,27
7959,4,22,27
7960,4,22,26
7961,4,21,26
7962,4,21,27
7963,4,21,27
7964,4,21,26
7965,4,20,26
7966,4,20,26
7967,4,20,26
7968,4,20,26
7969,4,19,26
7970,4,19,26
7971,5,19,26
7972,5,20,26
7973,5,21,26
7974,5,21,27
7975,5,22,27
7976,5,22,27
7977,5,22,27
7978,5,22,27
7979,5,22,28
7980,5,22,28
7981,5,22,29
7982,5,22,30
7983,5,22,30
7984,5,22,29
7985,5,22,28
7986,5,22,28
7987,5,22,28
7988,5,22,28
7989,5,22,28
7990,5,22,28
7991,5,22,27
7992,5,23,27
7993,5,22,27
7994,5,23,27
7995,5,23,27
7996,5,23,27
7997,5,24,27
7998,5,24,27
7999,5,24,27
8000,4,24,27
8001,4,24,27
8002,4,25,27
8003,4,26,27
8004,4,26,27
8005,4,26,27
8006,4,26,27
8007,4,26,28
8008,4,26,28
8009,4,26,28
8010,4,26,28
8011,4,26,28
8012,4,26,28
8013,4,27,28
8014,4,27,29
8015,4,27,30
8016,4,27,30
8017,4,27,29
8018,4,27,29
8019,4,28,29
8020,5,28,29
8021,5,29,29
8022,5,28,29
8023,5,27,29
8024,5,27,29
8025,5,26,29
8026,5,26,28
8027,5,26,28
8028,5,26,29
8029,5,25,29
8030,5,25,29
8031,5,25,29
8032,5,25,29
8033,5,25,29
8034,5,26,29
8035,5,27,29
8036,5,27,30
8037,5,27,30
8038,5,27,30
8039,5,27,30
8040,5,27,30
8041,5,27,30
8042,5,27,30
8043,5,27,30
8044,5,28,30
8045,5,28,30
8046,4,28,30
8047,4,28,30
8048,4,28,30
8049,4,28,30
8050,4,28,31
8051,4,27,31
8052,4,27,31
8053,4,27,31
8054,4,27,31
8055,4,27,31
8056,4,26,31
8057,4,26,31
8058,4,26,31
8059,4,26,31
8060,4,27,31
8061,4,27,30
8062,4,27,30
8063,4,27,30
8064,4,27,30
8065,4,26,30
8066,4,25,30
8067,4,24,30
8068,4,23,30
8069,4,23,30
8070,4,23,30
8071,4,23,30
8072,4,23,30
8073,4,24,30
8074,4,23,30
8075,4,23,29
8076,4,22,29
8077,4,22,29
8078,4,22,29
8079,4,23,29
8080,4,23,29
8081,4,23,29
8082,4,23,29
8083,4,23,29
8084,4,23,29
8085,4,23,29
8086,4,24,29
8087,4,24,29
8088,4,25,29
8089,4,25,29
8090,4,25,28
8091,4,26,28
8092,4,25,28
8093,4,25,28
8094,4,25,28
8095,4,25,28
8096,4,25,28
8097,4,25,28
8098,4,25,28
8099,4,24,28
8100,4,25,28
8101,4,25,28
8102,4,24,28
8103,4,24,28
8104,4,25,28
8105,4,24,28
8106,4,25,28
8107,4,25,28
8108,5,25,28
8109,5,25,27
8110,5,25,27
8111,5,25,27
8112,5,26,27
8113,5,26,27
8114,5,26,27
8115,5,26,27
8116,5,25,27
8117,5,26,27
8118,5,26,27
8119,5,26,28
8120,5,26,29
8121,5,26,30
8122,5,26,30
8123,5,27,30
8124,5,27,30
8125,5,26,30
8126,5,26,29
8127,5,26,29
8128,5,27,29
8129,5,28,29
8130,5,29,29
8131,5,30,29
8132,5,30,29
8133,5,30,30
8134,5,30,29
8135,5,30,29
8136,5,30,29
8137,5,30,29
8138,5,29,29
8139,5,29,29
8140,5,29,29
8141,5,29,29
8142,5,28,29
8143,5,28,29
8144,5,27,29
8145,5,27,29
8146,5,26,29
8147,5,25,29
8148,5,25,29
8149,5,25,29
8150,5,25,29
8151,5,25,29
8152,5,26,29
8153,5,26,29
8154,5,26,30
8155,5,26,30
8156,5,26,30
8157,6,26,30
8158,6,25,30
8159,6,25,30
8160,6,24,30
8161,6,24,30
8162,6,24,30
8163,6,25,30
8164,6,25,30
8165,5,25,30
8166,5,25,30
8167,5,25,30
8168,5,25,30
8169,5,25,30
8170,5,25,30
8171,5,26,30
8172,5,26,30
8173,5,26,30
8174,5,27,30
8175,5,27,30
8176,5,27,29
8177,5,27,30
8178,5,27,30
8179,5,27,30
8180,5,27,30
8181,4,27,30
8182,4,27,30
8183,4,27,31
8184,4,26,31
8185,4,27,31
8186,4,27,30
8187,4,27,31
8188,4,27,31
8189,5,27,31
8190,5,27,31
8191,5,27,31
8192,5,27,31
8193,5,27,31
8194,5,27,30
8195,5,27,30
8196,5,27,31
8197,5,27,30
8198,4,27,30
8199,4,27,29
8200,4,26,29
8201,4,25,29
8202,4,26,29
8203,4,26,29
8204,4,27,29
8205,4,27,29
8206,4,27,30
8207,4,27,31
8208,4,27,31
8209,4,27,31
8210,4,26,31
8211,4,26,30
8212,4,26,31
8213,4,26,32
8214,4,26,32
8215,4,26,32
8216,4,26,32
8217,4,26,32
8218,4,26,32
8219,4,26,32
8220,4,26,32
8221,5,26,32
8222,5,26,32
8223,5,26,32
8224,5,26,32
8225,5,26,32
8226,5,26,33
8227,5,26,33
8228,5,26,34
8229,5,25,34
8230,5,25,34
8231,5,25,34
8232,5,25,33
8233,5,25,33
8234,5,25,33
8235,6,25,33
8236,6,25,33
8237,6,25,33
8238,6,25,32
8239,6,25,32
8240,6,25,31
8241,6,25,31
8242,6,24,31
8243,6,23,31
8244,6,24,31
8245,5,24,31
8246,5,24,31
8247,5,25,31
8248,5,24,31
8249,5,24,32
8250,5,24,32
8251,5,24,32
8252,4,24,32
8253,4,24,32
8254,4,24,32
8255,4,24,32
8256,4,24,32
8257,4,24,32
8258,4,24,31
8259,4,24,31
8260,4,24,31
8261,4,24,31
8262,4,24,31
8263,4,24,31
8264,4,24,30
8265,4,25,30
8266,4,26,30
8267,4,26,30
8268,4,26,30
8269,4,27,30
8270,4,28,30
8271,4,29,30
8272,4,29,30
8273,4,29,30
8274,4,30,30
8275,4,30,29
8276,4,30,29
8277,4,30,28
8278,4,30,29
8279,4,30,29
8280,4,30,29
8281,4,30,29
8282,4,29,29
8283,4,30,29
8284,5,30,29
8285,5,29,29
8286,5,29,29
8287,5,30,29
8288,5,30,29
8289,5,30,29
8290,5,29,29
8291,5,29,29
8292,5,30,29
8293,5,30,29
8294,5,30,30
8295,5,30,29
8296,5,30,28
8297,4,30,28
8298,4,30,28
8299,4,30,28
8300,4,30,27
8301,4,31,27
8302,4,32,27
8303,4,32,26
8304,4,32,25
8305,4,32,25
8306,4,31,25
8307,4,31,24
8308,4,30,24
8309,4,31,24
8310,4,31,25
8311,4,31,26
8312,4,32,26
8313,4,32,26
8314,5,32,26
8315,5,32,26
8316,5,32,26
8317,5,32,26
8318,5,32,26
8319,5,31,26
8320,5,31,26
8321,5,30,26
8322,5,30,25
8323,5,30,25
8324,5,30,26
8325,5,30,25
8326,5,30,24
8327,5,30,24
8328,5,30,23
8329,5,30,23
8330,5,30,23
8331,5,30,23
8332,5,29,23
8333,5,29,23
8334,5,29,23
8335,5,29,24
8336,5,28,24
8337,5,28,24
8338,5,28,24
8339,5,28,24
8340,5,28,24
8341,5,28,24
8342,5,29,24
8343,5,29,24
8344,5,29,24
8345,5,29,23
8346,5,29,22
8347,5,29,22
8348,5,29,22
8349,5,29,22
8350,5,30,22
8351,5,31,22
8352,5,31,22
8353,5,31,22
8354,5,31,22
8355,5,31,21
8356,5,31,21
8357,5,31,20
8358,5,31,20
8359,5,31,20
8360,5,31,20
8361,5,31,20
8362,5,31,19
8363,5,31,20
8364,5,32,20
8365,5,32,20
8366,5,33,20
8367,5,33,20
8368,5,32,20
8369,5,31,20
8370,5,30,20
8371,5,30,20
8372,5,30,20
8373,5,31,20
8374,5,31,20
8375,5,31,19
8376,5,31,19
8377,5,30,19
8378,5,29,19
8379,5,29,18
8380,5,28,18
8381,5,28,18
8382,5,28,19
8383,5,28,19
8384,5,28,19
8385,5,28,20
8386,5,28,20
8387,5,28,20
8388,5,28,20
8389,5,28,20
8390,5,28,21
8391,5,28,21
8392,5,27,21
8393,5,28,21
8394,5,28,21
8395,5,28,21
8396,5,28,21
8397,5,28,21
8398,5,28,21
8399,5,29,21
8400,5,29,20
8401,5,29,21
8402,6,29,21
8403,6,28,21
8404,6,28,21
8405,6,29,21
8406,6,30,21
8407,6,30,22
8408,6,30,21
8409,6,29,21
8410,6,29,21
8411,6,30,21
8412,6,30,21
8413,6,30,21
8414,6,31,21
8415,6,31,22
8416,6,30,22
8417,6,29,22
8418,6,29,22
8419,6,29,23
8420,6,29,23
8421,6,29,23
8422,6,29,23
8423,6,29,23
8424,6,29,23
8425,6,29,22
8426,6,30,22
8427,6,30,23
8428,6,29,23
8429,7,29,23
8430,7,29,23
8431,8,29,23
8432,8,29,23
8433,8,29,23
8434,8,28,23
8435,8,28,23
8436,8,27,23
8437,8,27,23
8438,8,27,24
8439,8,27,24
8440,7,27,24
8441,7,27,24
8442,7,27,24
8443,7,27,25
8444,7,27,25
8445,7,27,25
8446,7,27,26
8447,7,27,25
8448,7,26,25
8449,7,26,26
8450,7,27,26
8451,7,27,26
8452,7,27,26
8453,7,27,27
8454,7,27,27
8455,7,27,27
8456,7,27,27
8457,7,27,26
8458,7,27,26
8459,7,27,26
8460,7,27,25
8461,7,26,25
8462,7,26,25
8463,7,26,26
8464,7,25,26
8465,7,24,26
8466,7,24,26
8467,7,24,27
8468,7,24,27
8469,7,24,26
8470,7,24,25
8471,7,24,25
8472,7,25,25
8473,7,25,25
8474,7,25,24
8475,7,25,24
8476,7,25,24
8477,7,25,25
8478,7,26,25
8479,7,25,25
8480,7,24,25
8481,7,24,25
8482,7,24,25
8483,7,24,25
8484,7,23,25
8485,7,23,25
8486,7,23,24
8487,7,23,24
8488,7,23,24
8489,7,24,24
8490,7,24,24
8491,7,24,24
8492,7,24,23
8493,7,24,24
8494,7,23,24
8495,7,23,24
8496,7,24,24
8497,7,24,25
8498,7,25,25
8499,7,26,25
8500,6,26,25
8501,5,26,25
8502,5,26,25
8503,5,26,25
8504,5,26,25
8505,5,25,25
8506,5,25,25
8507,5,25,25
8508,5,25,25
8509,5,26,25
8510,5,26,24
8511,5,25,24
8512,5,25,24
8513,5,26,24
8514,5,26,24
8515,5,25,24
8516,5,25,24
8517,5,26,24
8518,5,26,24
8519,5,27,24
8520,5,26,24
8521,5,26,24
8522,5,26,24
8523,5,26,24
8524,5,26,24
8525,5,26,24
8526,5,26,23
8527,5,26,23
8528,5,26,24
8529,5,26,24
8530,6,26,24
8531,6,26,25
8532,6,26,25
8533,6,26,25
8534,6,26,25
8535,6,27,25
8536,6,27,26
8537,6,27,26
8538,6,27,27
8539,6,27,27
8540,6,27,27
8541,6,26,27
8542,6,26,27
8543,6,26,26
8544,6,26,26
8545,6,26,27
8546,6,26,27
8547,6,25,27
8548,6,25,27
8549,6,25,27
8550,6,25,27
8551,6,24,27
8552,6,25,27
8553,6,25,26
8554,6,25,27
8555,6,25,28
8556,6,25,28
8557,6,25,28
8558,6,25,29
8559,6,25,29
8560,6,25,29
8561,6,25,29
8562,6,25,29
8563,6,26,29
8564,6,27,29
8565,6,27,29
8566,6,28,29
8567,6,28,29
8568,6,28,28
8569,6,28,27
8570,6,28,27
8571,6,29,27
8572,6,30,27
8573,6,30,27
8574,6,30,28
8575,6,29,28
8576,7,29,28
8577,7,29,28
8578,7,29,28
8579,7,29,28
8580,7,29,27
8581,7,29,27
8582,8,29,27
8583,8,29,27
8584,8,30,27
8585,8,30,27
8586,7,30,27
8587,7,30,27
8588,7,30,27
8589,7,30,27
8590,7,30,27
8591,7,29,27
8592,7,29,27
8593,7,29,27
8594,7,29,26
8595,7,29,27
8596,7,29,27
8597,7,29,27
8598,7,29,27
8599,7,29,27
8600,7,29,28
8601,7,30,28
8602,7,31,28
8603,7,31,28
8604,7,31,28
8605,7,31,28
8606,7,30,28
8607,7,29,28
8608,7,29,28
8609,7,28,28
8610,7,29,28
8611,7,30,28
8612,7,30,28
8613,7,30,28
8614,7,30,27
8615,7,31,27
8616,7,31,27
8617,7,31,27
8618,7,31,27
8619,7,32,27
8620,7,32,27
8621,7,32,27
8622,7,33,27
8623,7,32,27
8624,7,32,26
8625,7,32,25
8626,7,32,25
8627,7,33,25
8628,7,33,25
8629,7,33,24
8630,7,34,24
8631,7,34,24
8632,8,34,24
8633,8,34,24
8634,8,33,24
8635,8,33,23
8636,8,33,23
8637,8,33,23
8638,8,33,24
8639,8,34,24
8640,8,33,24
8641,8,32,24
8642,8,32,24
8643,8,32,24
8644,8,32,24
8645,8,32,24
8646,8,32,24
8647,8,31,24
8648,8,31,24
8649,8,31,24
8650,8,30,24
8651,8,30,24
8652,8,29,24
8653,8,29,24
8654,8,29,24
8655,8,29,25
8656,8,30,25
8657,7,30,25
8658,7,29,25
8659,7,28,25
8660,7,28,25
8661,7,29,25
8662,7,29,25
8663,7,29,24
8664,7,29,24
8665,7,30,24
8666,7,31,24
8667,7,31,24
8668,7,31,24
8669,7,31,23
8670,7,32,23
8671,7,32,23
8672,7,32,23
8673,7,33,23
8674,7,33,23
8675,7,33,24
8676,7,33,25
8677,7,33,24
8678,7,33,24
8679,7,33,25
8680,7,33,26
8681,7,33,26
8682,7,33,27
8683,7,32,27
8684,7,31,27
8685,7,31,27
8686,7,31,27
8687,7,30,27
8688,7,30,28
8689,7,30,29
8690,7,29,29
8691,7,28,29
8692,7,28,28
8693,7,27,28
8694,7,27,28
8695,7,27,28
8696,7,27,28
8697,7,27,27
8698,7,28,27
8699,7,28,26
8700,7,28,26
8701,7,28,26
8702,7,28,26
8703,7,28,26
8704,7,28,26
8705,6,28,26
8706,6,28,26
8707,6,28,26
8708,6,28,25
8709,6,28,25
8710,6,28,25
8711,6,29,25
8712,6,29,25
8713,6,29,25
8714,6,29,25
8715,6,29,25
8716,6,29,25
8717,6,29,25
8718,6,29,25
8719,6,29,25
8720,6,28,25
8721,6,29,25
8722,6,29,25
8723,7,29,25
8724,7,29,25
8725,7,29,24
8726,7,28,24
8727,7,28,24
8728,7,27,24
8729,7,27,24
8730,7,27,24
8731,7,27,24
8732,7,27,24
8733,7,27,25
8734,7,27,24
8735,7,26,24
8736,7,26,24
8737,7,26,24
8738,7,26,24
8739,7,26,24
8740,7,26,24
8741,7,26,24
8742,7,26,23
8743,7,26,23
8744,7,27,23
8745,7,27,23
8746,7,27,22
8747,7,27,22
8748,8,27,22
8749,7,27,22
8750,7,27,22
8751,7,28,22
8752,7,28,22
8753,7,27,22
8754,7,27,22
8755,7,27,21
8756,7,27,21
8757,7,27,22
8758,7,28,22
8759,7,28,22
8760,7,28,22
8761,7,28,22
8762,7,28,22
8763,7,27,22
8764,7,27,22
8765,7,27,22
8766,7,27,22
8767,7,27,22
8768,7,27,22
8769,7,27,22
8770,7,27,22
8771,7,27,22
8772,7,28,22
8773,7,29,22
8774,7,29,22
8775,7,29,22
8776,7,29,23
8777,7,29,23
8778,7,29,24
8779,7,29,24
8780,7,29,24
8781,7,29,24
8782,7,29,24
8783,7,30,24
8784,7,30,24
8785,7,30,23
8786,7,30,23
8787,7,30,23
8788,7,30,23
8789,7,30,24
8790,7,30,24
8791,7,30,24
8792,7,30,24
8793,7,31,24
8794,8,31,24
8795,8,31,24
8796,8,32,24
8797,8,31,24
8798,9,31,24
8799,9,31,24
8800,9,31,24
8801,9,31,24
8802,9,31,23
8803,8,31,23
8804,8,31,23
8805,8,31,24
8806,8,31,25
8807,8,31,25
8808,8,31,25
8809,8,31,25
8810,8,30,25
8811,8,30,24
8812,8,30,24
8813,7,30,24
8814,7,30,23
8815,7,30,23
8816,7,30,23
8817,7,31,23
8818,7,31,23
8819,7,31,23
8820,7,30,23
8821,7,29,23
8822,7,28,23
8823,7,28,23
8824,7,28,23
8825,7,29,23
8826,6,29,23
8827,6,28,23
8828,6,28,23
8829,6,29,23
8830,6,29,23
8831,6,29,23
8832,6,28,23
8833,6,28,23
8834,6,29,23
8835,6,29,23
8836,6,29,22
8837,6,29,23
8838,6,29,23
8839,6,30,23
8840,6,30,22
8841,6,30,22
8842,6,29,22
8843,6,29,22
8844,6,29,22
8845,6,29,22
8846,6,29,22
8847,6,29,22
8848,6,29,23
8849,6,29,23
8850,6,29,23
8851,6,29,22
8852,6,29,22
8853,6,29,22
8854,6,29,23
8855,6,29,23
8856,6,29,22
8857,6,29,21
8858,6,29,21
8859,6,30,21
8860,6,30,21
8861,6,30,21
8862,6,30,22
8863,6,29,22
8864,6,29,21
8865,6,29,21
8866,6,29,22
8867,6,29,21
8868,6,29,21
8869,6,29,21
8870,6,29,21
8871,6,29,21
8872,6,29,21
8873,6,29,20
8874,7,29,20
8875,7,28,20
8876,7,28,21
8877,7,28,21
8878,7,28,21
8879,7,28,21
8880,7,27,21
8881,7,27,21
8882,7,27,20
8883,7,27,21
8884,7,28,21
8885,7,27,21
8886,7,27,21
8887,7,27,22
8888,7,27,22
8889,7,27,21
8890,7,28,21
8891,7,27,21
8892,7,27,21
8893,7,27,22
8894,7,27,23
8895,7,28,23
8896,7,28,24
8897,7,28,24
8898,8,28,24
8899,8,28,24
8900,8,27,24
8901,8,27,23
8902,8,27,23
8903,8,27,22
8904,8,28,22
8905,8,28,23
8906,8,28,24
8907,8,28,24
8908,8,28,24
8909,8,28,24
8910,8,29,24
8911,8,29,24
8912,8,30,24
8913,8,30,24
8914,8,30,24
8915,8,30,25
8916,8,29,25
8917,8,29,25
8918,8,28,25
8919,8,28,25
8920,8,28,26
8921,8,29,26
8922,8,30,26
8923,8,30,25
8924,8,29,25
8925,8,29,25
8926,8,29,25
8927,8,28,25
8928,8,28,26
8929,8,27,26
8930,8,26,26
8931,8,26,26
8932,8,26,26
8933,8,26,25
8934,8,26,25
8935,8,26,25
8936,8,25,25
8937,8,25,25
8938,8,25,26
8939,8,25,26
8940,8,25,26
8941,8,25,27
8942,8,25,27
8943,8,25,26
8944,8,26,26
8945,8,26,27
8946,8,26,28
8947,8,26,28
8948,8,26,28
8949,8,26,28
8950,8,25,28
8951,8,25,27
8952,8,24,27
8953,8,24,27
8954,8,23,27
8955,8,23,27
8956,8,22,27
8957,8,22,27
8958,8,22,27
8959,8,23,27
8960,8,24,27
8961,8,23,27
8962,8,23,27
8963,8,23,27
8964,8,24,27
8965,8,24,28
8966,8,23,28
8967,8,23,29
8968,8,23,29
8969,8,23,29
8970,8,22,29
8971,9,22,29
8972,9,21,29
8973,9,21,28
8974,9,22,28
8975,9,22,27
8976,9,23,27
8977,9,23,27
8978,9,23,28
8979,9,23,27
8980,9,22,27
8981,9,22,26
8982,9,23,26
8983,9,23,26
8984,9,23,26
8985,9,24,26
8986,9,24,27
8987,9,24,26
8988,9,24,26
8989,9,24,26
8990,9,23,26
8991,9,24,26
8992,9,24,25
8993,9,24,26
8994,9,25,26
8995,9,26,26
8996,9,26,26
8997,9,26,26
8998,9,26,26
8999,9,26,26
9000,9,26,26
9001,9,26,26
9002,9,26,25
9003,9,27,25
9004,9,27,25
9005,9,27,26
9006,9,28,26
9007,9,28,25
9008,9,27,25
9009,9,27,26
9010,9,26,26
9011,9,26,27
9012,9,26,26
9013,9,26,25
9014,9,26,25
9015,9,26,25
9016,9,26,25
9017,9,27,25
9018,9,27,25
9019,9,27,25
9020,9,27,25
9021,9,27,26
9022,9,27,26
9023,9,27,26
9024,9,26,26
9025,9,26,25
9026,9,25,25
9027,9,25,25
9028,9,25,25
9029,8,25,25
9030,8,25,25
9031,8,25,24
9032,8,24,24
9033,8,25,24
9034,8,25,24
9035,8,25,24
9036,8,25,24
9037,8,26,24
9038,8,26,24
9039,8,27,24
9040,8,27,24
9041,8,27,24
9042,8,27,23
9043,8,27,24
9044,8,27,23
9045,8,27,23
9046,8,27,24
9047,8,27,24
9048,8,28,24
9049,8,29,24
9050,8,28,24
9051,8,28,24
9052,8,28,24
9053,8,29,24
9054,8,29,24
9055,8,29,24
9056,8,29,24
9057,8,29,24
9058,8,29,24
9059,7,29,24
9060,7,29,24
9061,7,29,24
9062,7,29,24
9063,7,29,25
9064,7,28,25
9065,7,28,25
9066,6,28,25
9067,6,28,25
9068,6,28,26
9069,6,28,26
9070,6,28,26
9071,6,28,26
9072,6,29,26
9073,6,29,26
9074,6,29,26
9075,6,29,26
9076,6,29,27
9077,6,29,27
9078,6,29,27
9079,6,29,27
9080,6,28,27
9081,6,28,27
9082,6,29,27
9083,6,29,28
9084,6,29,29
9085,6,29,29
9086,6,28,29
9087,6,28,29
9088,6,28,29
9089,6,28,30
9090,6,28,30
9091,6,28,30
9092,6,27,30
9093,6,27,30
9094,6,28,30
9095,6,28,30
9096,6,29,30
9097,6,29,30
9098,6,29,30
9099,6,29,30
9100,6,29,30
9101,6,29,30
9102,6,29,29
9103,6,28,29
9104,6,27,29
9105,6,27,29
9106,6,27,30
9107,6,27,30
9108,5,27,30
9109,5,27,30
9110,5,27,30
9111,5,27,30
9112,5,27,30
9113,5,27,30
9114,5,27,30
9115,5,27,29
9116,5,27,29
9117,5,27,29
9118,5,27,29
9119,5,28,29
9120,5,28,30
9121,5,28,30
9122,6,28,30
9123,6,28,29
9124,6,28,29
9125,6,28,29
9126,6,29,29
9127,6,28,29
9128,6,27,29
9129,6,27,30
9130,6,27,30
9131,6,27,30
9132,6,27,31
9133,6,26,31
9134,6,26,31
9135,6,26,30
9136,6,26,30
9137,6,27,30
9138,6,27,29
9139,6,27,29
9140,6,27,30
9141,6,27,30
9142,6,26,30
9143,6,25,30
9144,6,25,30
9145,6,25,29
9146,6,25,29
9147,6,25,29
9148,6,25,29
9149,6,25,29
9150,6,26,29
9151,6,26,29
9152,6,26,29
9153,6,27,29
9154,6,27,29
9155,6,27,29
9156,6,27,29
9157,6,27,29
9158,6,27,29
9159,6,27,29
9160,6,27,30
9161,6,28,30
9162,6,28,30
9163,6,28,31
9164,6,28,30
9165,6,29,30
9166,6,29,29
9167,6,28,29
9168,6,28,29
9169,6,28,29
9170,6,29,29
9171,6,29,29
9172,6,29,29
9173,6,29,29
9174,6,29,29
9175,6,29,29
9176,6,29,28
9177,6,30,28
9178,6,30,28
9179,6,30,28
9180,6,30,28
9181,6,30,27
9182,6,30,27
9183,6,30,27
9184,6,30,27
9185,6,30,27
9186,6,30,27
9187,6,30,26
9188,6,30,26
9189,6,30,25
9190,6,30,24
9191,6,29,24
9192,6,30,24
9193,6,30,25
9194,6,30,24
9195,6,30,24
9196,6,30,24
9197,6,30,24
9198,6,30,24
9199,6,30,24
9200,6,30,24
9201,6,30,24
9202,6,29,24
9203,6,29,24
9204,6,29,25
9205,6,29,25
9206,6,29,25
9207,6,29,25
9208,6,29,25
9209,5,29,25
9210,5,29,25
9211,5,29,25
9212,5,29,25
9213,5,30,25
9214,5,31,25
9215,5,31,24
9216,5,31,23
9217,5,31,23
9218,5,31,23
9219,5,31,23
9220,5,30,23
9221,5,30,24
9222,5,30,25
9223,5,29,25
9224,5,29,25
9225,5,28,25
9226,5,27,25
9227,5,27,25
9228,5,27,26
9229,5,27,26
9230,5,27,26
9231,5,27,26
9232,5,28,26
9233,5,28,26
9234,5,28,26
9235,5,28,26
9236,5,28,27
9237,5,28,28
9238,5,28,28
9239,5,28,28
9240,5,28,28
9241,5,29,28
9242,5,28,28
9243,5,29,28
9244,5,28,28
9245,5,28,28
9246,5,29,28
9247,5,29,28
9248,5,28,28
9249,5,29,28
9250,5,29,28
9251,5,29,28
9252,5,29,28
9253,5,29,28
9254,5,28,28
9255,5,28,28
9256,5,28,28
9257,5,29,28
9258,5,29,27
9259,5,29,27
9260,5,29,27
9261,5,30,27
9262,5,30,27
9263,5,30,28
9264,5,30,28
9265,5,30,28
9266,5,30,28
9267,5,31,28
9268,5,30,28
9269,4,30,28
9270,4,30,28
9271,4,30,29
9272,4,31,29
9273,4,31,28
9274,3,31,28
9275,3,31,28
9276,3,31,27
9277,3,31,26
9278,3,31,26
9279,3,31,26
9280,3,30,26
9281,3,30,26
9282,3,30,26
9283,3,30,26
9284,3,30,26
9285,3,30,26
9286,3,30,26
9287,3,29,26
9288,2,29,26
9289,2,29,25
9290,2,28,25
9291,2,28,25
9292,2,29,25
9293,2,30,25
9294,2,30,25
9295,2,31,25
9296,2,31,24
9297,2,30,24
9298,2,30,25
9299,2,29,25
9300,2,29,26
9301,2,29,25
9302,2,28,25
9303,2,29,25
9304,2,29,25
9305,3,29,25
9306,3,29,24
9307,3,29,23
9308,3,28,23
9309,3,28,23
9310,3,28,23
9311,3,28,23
9312,3,29,23
9313,3,29,23
9314,3,29,24
9315,3,29,24
9316,3,29,25
9317,3,28,25
9318,4,28,25
9319,4,28,24
9320,4,28,23
9321,4,28,24
9322,4,29,24
9323,4,29,23
9324,4,29,23
9325,4,28,23
9326,4,28,23
9327,4,28,23
9328,4,29,23
9329,4,29,23
9330,4,29,23
9331,4,29,23
9332,4,29,22
9333,4,29,22
9334,4,29,22
9335,4,29,22
9336,4,29,21
9337,4,29,21
9338,4,29,21
9339,4,29,21
9340,4,29,21
9341,4,29,21
9342,4,29,21
9343,4,29,22
9344,4,29,22
9345,4,29,21
9346,4,29,21
9347,4,29,21
9348,4,29,20
9349,4,29,20
9350,4,29,20
9351,4,29,20
9352,4,29,20
9353,4,28,20
9354,4,28,20
9355,4,28,20
9356,4,28,20
9357,4,29,20
9358,4,29,19
9359,4,29,19
9360,4,29,19
9361,4,30,19
9362,4,30,19
9363,4,30,19
9364,4,30,19
9365,4,30,19
9366,5,30,19
9367,5,30,19
9368,5,30,19
9369,5,30,19
9370,5,30,19
9371,5,30,19
9372,5,30,19
9373,5,31,19
9374,5,32,19
9375,5,32,19
9376,5,32,18
9377,5,32,18
9378,5,32,17
9379,5,32,17
9380,5,32,17
9381,5,31,17
9382,5,31,17
9383,5,31,17
9384,5,31,17
9385,5,31,18
9386,6,31,18
9387,6,31,19
9388,6,31,19
9389,6,31,19
9390,6,31,19
9391,6,31,19
9392,7,31,19
9393,7,31,19
9394,7,32,19
9395,7,33,19
9396,7,32,19
9397,7,32,19
9398,7,32,20
9399,7,33,20
9400,7,33,20
9401,7,32,20
9402,7,32,20
9403,7,33,20
9404,7,33,21
9405,7,33,22
9406,7,33,23
9407,7,33,24
9408,7,33,25
9409,7,33,25
9410,7,33,25
9411,7,33,24
9412,7,32,24
9413,7,32,25
9414,7,32,24
9415,7,31,24
9416,7,31,24
9417,7,31,23
9418,7,32,23
9419,7,32,24
9420,7,32,25
9421,7,32,25
9422,7,33,25
9423,7,33,25
9424,7,33,25
